,Date,Time,CO(GT),PT08S1(CO),C6H6(GT),PT08S2(NMHC),NOx(GT),PT08S3(NOx),NO2(GT),PT08S4(NO2),PT08S5(O3),T
7105,2005-01-12,2020-06-11 11:00:00,3.5,1383.0,16.5,1196.0,800.0,497.0,191.0,1514.0,1717.0,11.8
7106,2005-01-12,2020-06-11 12:00:00,3.5,1383.0,17.3,1218.0,758.0,497.0,196.0,1506.0,1738.0,13.0
7107,2005-01-12,2020-06-11 13:00:00,3.8,1337.0,17.7,1231.0,647.0,505.0,185.0,1518.0,1611.0,14.7
7108,2005-01-12,2020-06-11 14:00:00,3.1,1243.0,15.2,1155.0,431.0,546.0,156.0,1473.0,1398.0,15.1
7109,2005-01-12,2020-06-11 15:00:00,3.4,1304.0,18.2,1244.0,491.0,507.0,173.0,1558.0,1497.0,15.7
7110,2005-01-12,2020-06-11 16:00:00,3.3,1284.0,17.2,1216.0,476.0,522.0,166.0,1545.0,1415.0,15.8
7111,2005-01-12,2020-06-11 17:00:00,3.4,1303.0,17.6,1226.0,538.0,521.0,173.0,1554.0,1457.0,14.6
7112,2005-01-12,2020-06-11 18:00:00,4.7,1461.0,25.4,1440.0,621.0,440.0,177.0,1806.0,1669.0,14.3
7113,2005-01-12,2020-06-11 19:00:00,5.7,1517.0,28.4,1512.0,728.0,421.0,182.0,1902.0,1740.0,14.1
7114,2005-01-12,2020-06-11 20:00:00,5.6,1526.0,27.5,1492.0,716.0,428.0,166.0,1883.0,1770.0,13.1
7115,2005-01-12,2020-06-11 21:00:00,5.9,1495.0,23.3,1386.0,782.0,457.0,177.0,1736.0,1734.0,12.0
7116,2005-01-12,2020-06-11 22:00:00,3.6,1333.0,15.2,1154.0,550.0,534.0,158.0,1441.0,1647.0,10.7
7117,2005-01-12,2020-06-11 23:00:00,2.5,1216.0,11.1,1020.0,377.0,605.0,133.0,1337.0,1379.0,10.0
7118,2005-01-13,2020-06-11 00:00:00,2.9,1232.0,11.5,1032.0,391.0,599.0,123.0,1347.0,1331.0,9.4
7119,2005-01-13,2020-06-11 01:00:00,2.5,1181.0,10.2,985.0,433.0,629.0,120.0,1312.0,1240.0,8.5
7120,2005-01-13,2020-06-11 02:00:00,1.7,1042.0,6.0,814.0,287.0,746.0,105.0,1167.0,1036.0,8.4
7121,2005-01-13,2020-06-11 03:00:00,1.6,1027.0,6.3,824.0,242.18929,753.0,112.145134,1171.0,969.0,6.9
7122,2005-01-13,2020-06-11 04:00:00,1.1,915.0,3.7,695.0,192.0,883.0,86.0,1094.0,826.0,6.2
7123,2005-01-13,2020-06-11 05:00:00,0.9,891.0,3.2,666.0,161.0,931.0,77.0,1058.0,798.0,7.0
7124,2005-01-13,2020-06-11 06:00:00,1.0,937.0,3.7,694.0,194.0,915.0,81.0,1054.0,817.0,6.5
7125,2005-01-13,2020-06-11 07:00:00,1.6,1086.0,8.0,901.0,343.0,715.0,103.0,1216.0,1055.0,7.7
7126,2005-01-13,2020-06-11 08:00:00,3.1,1326.0,16.3,1190.0,624.0,531.0,127.0,1509.0,1391.0,8.2
7127,2005-01-13,2020-06-11 09:00:00,4.1,1469.0,24.0,1403.0,758.0,452.0,134.0,1780.0,1665.0,8.8
7128,2005-01-13,2020-06-11 10:00:00,3.9,1321.0,15.7,1170.0,760.0,532.0,158.0,1488.0,1539.0,9.7
7129,2005-01-13,2020-06-11 11:00:00,3.6,1396.0,16.5,1196.0,713.0,524.0,175.0,1492.0,1653.0,11.7
7130,2005-01-13,2020-06-11 12:00:00,3.2,1270.0,12.8,1077.0,615.0,583.0,178.0,1353.0,1586.0,13.1
7131,2005-01-13,2020-06-11 13:00:00,2.2,1189.0,11.3,1025.0,319.0,626.0,135.0,1316.0,1332.0,14.2
7132,2005-01-13,2020-06-11 14:00:00,2.4,1227.0,12.9,1081.0,338.0,570.0,133.0,1396.0,1369.0,14.2
7133,2005-01-13,2020-06-11 15:00:00,2.7,1266.0,14.1,1118.0,380.0,564.0,134.0,1410.0,1373.0,14.0
7134,2005-01-13,2020-06-11 16:00:00,2.7,1277.0,15.8,1175.0,366.0,531.0,137.0,1480.0,1397.0,13.5
7135,2005-01-13,2020-06-11 17:00:00,3.9,1438.0,19.9,1295.0,567.0,470.0,160.0,1620.0,1577.0,12.3
7136,2005-01-13,2020-06-11 18:00:00,5.2,1523.0,26.6,1470.0,702.0,414.0,166.0,1811.0,1783.0,11.4
7137,2005-01-13,2020-06-11 19:00:00,4.0,1384.0,19.8,1290.0,523.0,475.0,144.0,1571.0,1568.0,10.8
7138,2005-01-13,2020-06-11 20:00:00,2.9,1283.0,13.3,1093.0,373.0,581.0,129.0,1354.0,1356.0,11.0
7139,2005-01-13,2020-06-11 21:00:00,3.3,1304.0,13.0,1085.0,467.0,571.0,129.0,1385.0,1419.0,9.5
7140,2005-01-13,2020-06-11 22:00:00,2.0,1126.0,7.5,880.0,260.0,690.0,107.0,1202.0,1177.0,8.8
7141,2005-01-13,2020-06-11 23:00:00,1.8,1141.0,7.8,892.0,244.0,686.0,101.0,1213.0,1141.0,8.0
7142,2005-01-14,2020-06-11 00:00:00,2.7,1183.0,8.8,930.0,317.0,669.0,112.0,1210.0,1179.0,7.6
7143,2005-01-14,2020-06-11 01:00:00,1.8,1090.0,6.4,830.0,224.0,744.0,98.0,1125.0,1056.0,7.1
7144,2005-01-14,2020-06-11 02:00:00,1.3,1032.0,4.5,736.0,176.0,809.0,90.0,1064.0,973.0,7.1
7145,2005-01-14,2020-06-11 03:00:00,1.0,940.0,3.6,691.0,242.18929,877.0,112.145134,1036.0,827.0,6.7
7146,2005-01-14,2020-06-11 04:00:00,1.1,981.0,4.2,721.0,103.0,866.0,59.0,1059.0,836.0,5.1
7147,2005-01-14,2020-06-11 05:00:00,1.6,1104.0,6.9,851.0,367.0,687.0,98.0,1101.0,1085.0,4.3
7148,2005-01-14,2020-06-11 06:00:00,1.3,989.0,5.0,762.0,326.0,793.0,109.0,1076.0,959.0,5.3
7149,2005-01-14,2020-06-11 07:00:00,1.4,1079.0,7.3,869.0,374.0,732.0,110.0,1160.0,1039.0,5.7
7150,2005-01-14,2020-06-11 08:00:00,5.0,1472.0,24.5,1418.0,756.0,459.0,159.0,1681.0,1554.0,6.8
7151,2005-01-14,2020-06-11 09:00:00,4.3,1313.0,16.9,1206.0,690.0,513.0,144.0,1469.0,1546.0,6.9
7152,2005-01-14,2020-06-11 10:00:00,4.1,1363.0,17.7,1229.0,754.0,515.0,147.0,1490.0,1638.0,8.0
7153,2005-01-14,2020-06-11 11:00:00,3.8,1347.0,17.1,1212.0,750.0,527.0,179.0,1443.0,1568.0,9.3
7154,2005-01-14,2020-06-11 12:00:00,3.1,1240.0,14.7,1140.0,590.0,567.0,164.0,1388.0,1433.0,10.2
7155,2005-01-14,2020-06-11 13:00:00,3.3,1280.0,17.4,1222.0,525.0,526.0,160.0,1519.0,1452.0,11.0
7156,2005-01-14,2020-06-11 14:00:00,3.1,1210.0,15.1,1151.0,406.0,569.0,143.0,1428.0,1345.0,11.3
7157,2005-01-14,2020-06-11 15:00:00,2.7,1216.0,14.5,1134.0,360.0,566.0,138.0,1403.0,1336.0,12.2
7158,2005-01-14,2020-06-11 16:00:00,3.4,1320.0,16.9,1207.0,448.0,535.0,143.0,1498.0,1442.0,11.9
7159,2005-01-14,2020-06-11 17:00:00,5.0,1477.0,24.3,1412.0,733.0,450.0,196.0,1704.0,1748.0,10.3
7160,2005-01-14,2020-06-11 18:00:00,5.7,1500.0,26.1,1458.0,847.0,428.0,197.0,1750.0,1776.0,8.2
7161,2005-01-14,2020-06-11 19:00:00,5.8,1512.0,26.4,1463.0,765.0,435.0,189.0,1720.0,1802.0,7.9
7162,2005-01-14,2020-06-11 20:00:00,5.8,1496.0,25.7,1447.0,715.0,435.0,188.0,1710.0,1796.0,8.3
7163,2005-01-14,2020-06-11 21:00:00,5.0,1360.0,18.2,1246.0,716.0,513.0,190.0,1504.0,1600.0,8.2
7164,2005-01-14,2020-06-11 22:00:00,1.7,1024.0,6.2,819.0,235.0,782.0,126.0,1101.0,1083.0,8.3
7165,2005-01-14,2020-06-11 23:00:00,1.6,1094.0,6.7,845.0,198.0,780.0,113.0,1127.0,1064.0,6.7
7166,2005-01-15,2020-06-11 00:00:00,2.3,1111.0,7.5,877.0,293.0,735.0,129.0,1142.0,1104.0,6.4
7167,2005-01-15,2020-06-11 01:00:00,2.4,1097.0,7.5,878.0,356.0,737.0,128.0,1140.0,1053.0,4.9
7168,2005-01-15,2020-06-11 02:00:00,2.0,1051.0,6.2,820.0,285.0,778.0,122.0,1087.0,1009.0,4.8
7169,2005-01-15,2020-06-11 03:00:00,1.6,979.0,5.1,767.0,242.18929,827.0,112.145134,1041.0,908.0,3.3
7170,2005-01-15,2020-06-11 04:00:00,2.1297114,978.0,4.8,756.0,266.0,834.0,115.0,1015.0,878.0,2.4
7171,2005-01-15,2020-06-11 05:00:00,1.1,902.0,3.1,659.0,158.0,940.0,92.0,972.0,800.0,3.4
7172,2005-01-15,2020-06-11 06:00:00,1.0,957.0,2.8,641.0,95.0,1013.0,70.0,940.0,784.0,4.2
7173,2005-01-15,2020-06-11 07:00:00,1.3,973.0,4.3,728.0,148.0,902.0,83.0,1004.0,854.0,3.5
7174,2005-01-15,2020-06-11 08:00:00,1.9,1074.0,9.7,967.0,337.0,703.0,127.0,1201.0,1065.0,3.5
7175,2005-01-15,2020-06-11 09:00:00,2.6,1115.0,10.9,1012.0,453.0,650.0,142.0,1230.0,1161.0,4.0
7176,2005-01-15,2020-06-11 10:00:00,2.7,1136.0,10.6,1001.0,497.0,653.0,155.0,1216.0,1192.0,4.5
7177,2005-01-15,2020-06-11 11:00:00,2.4,1128.0,10.0,977.0,448.0,673.0,153.0,1199.0,1202.0,5.6
7178,2005-01-15,2020-06-11 12:00:00,2.7,1196.0,11.6,1035.0,496.0,633.0,177.0,1259.0,1338.0,7.5
7179,2005-01-15,2020-06-11 13:00:00,3.1,1267.0,15.6,1166.0,535.0,567.0,179.0,1382.0,1505.0,8.9
7180,2005-01-15,2020-06-11 14:00:00,4.4,1355.0,18.1,1244.0,644.0,536.0,212.0,1454.0,1715.0,10.6
7181,2005-01-15,2020-06-11 15:00:00,3.2,1194.0,12.3,1061.0,459.0,622.0,182.0,1257.0,1473.0,12.3
7182,2005-01-15,2020-06-11 16:00:00,2.9,1188.0,11.4,1029.0,409.0,635.0,168.0,1243.0,1433.0,12.2
7183,2005-01-15,2020-06-11 17:00:00,3.0,1279.0,15.2,1154.0,515.0,573.0,179.0,1391.0,1544.0,10.5
7184,2005-01-15,2020-06-11 18:00:00,3.7,1361.0,17.4,1223.0,640.0,525.0,182.0,1454.0,1648.0,8.7
7185,2005-01-15,2020-06-11 19:00:00,5.2,1474.0,20.8,1319.0,816.0,496.0,194.0,1524.0,1784.0,7.9
7186,2005-01-15,2020-06-11 20:00:00,3.3,1235.0,12.8,1078.0,505.0,616.0,166.0,1265.0,1519.0,7.6
7187,2005-01-15,2020-06-11 21:00:00,3.6,1289.0,14.7,1140.0,560.0,590.0,168.0,1317.0,1532.0,6.5
7188,2005-01-15,2020-06-11 22:00:00,2.3,1124.0,8.3,910.0,389.0,717.0,148.0,1112.0,1340.0,5.9
7189,2005-01-15,2020-06-11 23:00:00,3.0,1231.0,11.1,1017.0,492.0,655.0,151.0,1207.0,1414.0,5.2
7190,2005-01-16,2020-06-11 00:00:00,3.8,1289.0,13.6,1104.0,531.0,623.0,165.0,1257.0,1499.0,5.2
7191,2005-01-16,2020-06-11 01:00:00,3.2,1166.0,9.8,970.0,487.0,705.0,165.0,1136.0,1306.0,4.9
7192,2005-01-16,2020-06-11 02:00:00,2.1,1062.0,7.6,884.0,293.0,748.0,128.0,1062.0,1172.0,5.1
7193,2005-01-16,2020-06-11 03:00:00,1.7,1028.0,6.0,813.0,242.18929,794.0,112.145134,1019.0,1076.0,4.0
7194,2005-01-16,2020-06-11 04:00:00,1.7,1003.0,5.9,807.0,219.0,819.0,115.0,1021.0,1005.0,3.7
7195,2005-01-16,2020-06-11 05:00:00,1.4,929.0,4.2,721.0,198.0,923.0,120.0,956.0,913.0,4.5
7196,2005-01-16,2020-06-11 06:00:00,1.2,951.0,4.5,737.0,166.0,910.0,106.0,977.0,922.0,4.7
7197,2005-01-16,2020-06-11 07:00:00,1.4,1011.0,5.4,783.0,255.0,835.0,118.0,1013.0,1026.0,3.9
7198,2005-01-16,2020-06-11 08:00:00,1.4,939.0,4.8,751.0,312.0,898.0,156.0,984.0,952.0,5.7
7199,2005-01-16,2020-06-11 09:00:00,1.7,946.0,6.3,827.0,236.0,876.0,130.0,1037.0,915.0,6.1
7200,2005-01-16,2020-06-11 10:00:00,1.0,841.0,2.6,625.0,172.0,1054.0,112.0,846.0,687.0,9.0
7201,2005-01-16,2020-06-11 11:00:00,1.0,850.0,2.6,629.0,138.0,1076.0,96.0,847.0,597.0,10.7
7202,2005-01-16,2020-06-11 12:00:00,0.8,831.0,2.2,602.0,121.0,1123.0,89.0,824.0,527.0,11.1
7203,2005-01-16,2020-06-11 13:00:00,1.0,866.0,3.0,652.0,143.0,1060.0,98.0,857.0,573.0,11.9
7204,2005-01-16,2020-06-11 14:00:00,0.8,819.0,1.9,576.0,114.0,1142.0,85.0,809.0,492.0,11.4
7205,2005-01-16,2020-06-11 15:00:00,0.7,833.0,2.0,584.0,107.0,1144.0,80.0,821.0,463.0,11.3
7206,2005-01-16,2020-06-11 16:00:00,1.1,877.0,2.8,642.0,176.0,1037.0,112.0,859.0,565.0,11.0
7207,2005-01-16,2020-06-11 17:00:00,1.1,892.0,3.3,668.0,180.0,1017.0,121.0,872.0,632.0,10.3
7208,2005-01-16,2020-06-11 18:00:00,1.2,899.0,3.4,674.0,212.0,1002.0,132.0,893.0,691.0,8.4
7209,2005-01-16,2020-06-11 19:00:00,2.0,1008.0,7.1,861.0,331.0,839.0,160.0,977.0,943.0,8.3
7210,2005-01-16,2020-06-11 20:00:00,2.2,1013.0,7.4,873.0,369.0,820.0,167.0,984.0,985.0,8.1
7211,2005-01-16,2020-06-11 21:00:00,1.5,912.0,4.3,730.0,274.0,959.0,157.0,893.0,821.0,7.7
7212,2005-01-16,2020-06-11 22:00:00,1.2,907.0,3.9,705.0,199.0,995.0,130.0,880.0,767.0,7.0
7213,2005-01-16,2020-06-11 23:00:00,1.5,953.0,5.2,771.0,248.0,905.0,145.0,936.0,895.0,6.6
7214,2005-01-17,2020-06-11 00:00:00,1.4,916.0,3.8,701.0,197.0,954.0,133.0,899.0,791.0,6.4
7215,2005-01-17,2020-06-11 01:00:00,1.2,894.0,3.5,682.0,147.0,991.0,110.0,881.0,770.0,6.0
7216,2005-01-17,2020-06-11 02:00:00,1.0,895.0,2.9,648.0,135.0,1001.0,100.0,875.0,839.0,4.4
7217,2005-01-17,2020-06-11 03:00:00,0.6,845.0,1.4,534.0,242.18929,1168.0,112.145134,833.0,721.0,4.0
7218,2005-01-17,2020-06-11 04:00:00,0.7,837.0,1.1,512.0,95.0,1228.0,79.0,836.0,720.0,3.7
7219,2005-01-17,2020-06-11 05:00:00,0.5,795.0,1.0,504.0,94.0,1258.0,79.0,840.0,682.0,2.6
7220,2005-01-17,2020-06-11 06:00:00,0.7,874.0,1.6,552.0,121.0,1162.0,90.0,857.0,723.0,3.2
7221,2005-01-17,2020-06-11 07:00:00,1.0,920.0,3.2,667.0,131.0,1005.0,95.0,916.0,813.0,3.6
7222,2005-01-17,2020-06-11 08:00:00,3.0,1257.0,15.9,1176.0,552.0,612.0,169.0,1357.0,1365.0,1.8
7223,2005-01-17,2020-06-11 09:00:00,4.1,1222.0,18.0,1239.0,614.0,574.0,199.0,1346.0,1472.0,2.4
7224,2005-01-17,2020-06-11 10:00:00,3.1,1196.0,14.7,1139.0,530.0,617.0,186.0,1271.0,1497.0,4.6
7225,2005-01-17,2020-06-11 11:00:00,3.8,1214.0,15.1,1153.0,721.0,612.0,208.0,1244.0,1626.0,8.2
7226,2005-01-17,2020-06-11 12:00:00,2.7,1149.0,13.4,1096.0,474.0,639.0,178.0,1219.0,1476.0,10.5
7227,2005-01-17,2020-06-11 13:00:00,3.1,1166.0,14.5,1134.0,514.0,603.0,176.0,1227.0,1531.0,11.1
7228,2005-01-17,2020-06-11 14:00:00,3.1,1170.0,14.7,1138.0,504.0,611.0,177.0,1233.0,1503.0,11.1
7229,2005-01-17,2020-06-11 15:00:00,3.2,1176.0,17.0,1209.0,508.0,588.0,182.0,1264.0,1488.0,12.4
7230,2005-01-17,2020-06-11 16:00:00,3.3,1147.0,15.3,1158.0,529.0,615.0,182.0,1200.0,1435.0,12.9
7231,2005-01-17,2020-06-11 17:00:00,4.0,1294.0,21.2,1330.0,676.0,535.0,193.0,1363.0,1725.0,11.4
7232,2005-01-17,2020-06-11 18:00:00,8.6,1683.0,43.0,1831.0,1216.0,374.0,272.0,1964.0,2331.0,9.2
7233,2005-01-17,2020-06-11 19:00:00,8.7,1615.0,37.2,1712.0,1230.0,384.0,225.0,1811.0,2312.0,7.8
7234,2005-01-17,2020-06-11 20:00:00,3.6,1256.0,16.7,1201.0,582.0,563.0,181.0,1251.0,1699.0,7.2
7235,2005-01-17,2020-06-11 21:00:00,3.0,1205.0,13.4,1098.0,460.0,610.0,172.0,1170.0,1587.0,6.0
7236,2005-01-17,2020-06-11 22:00:00,1.9,1087.0,8.7,926.0,340.0,715.0,153.0,1053.0,1390.0,5.3
7237,2005-01-17,2020-06-11 23:00:00,1.9,1092.0,7.4,875.0,298.0,751.0,143.0,1010.0,1347.0,4.2
7238,2005-01-18,2020-06-11 00:00:00,1.6,1039.0,6.7,845.0,300.0,775.0,142.0,993.0,1268.0,3.4
7239,2005-01-18,2020-06-11 01:00:00,1.4,1001.0,5.0,762.0,223.0,850.0,131.0,948.0,1155.0,3.0
7240,2005-01-18,2020-06-11 02:00:00,1.0,925.0,3.4,677.0,151.0,958.0,105.0,901.0,1024.0,3.2
7241,2005-01-18,2020-06-11 03:00:00,0.7,880.0,2.4,613.0,242.18929,1016.0,112.145134,878.0,968.0,3.3
7242,2005-01-18,2020-06-11 04:00:00,2.1297114,873.0,2.1,592.0,108.0,1076.0,83.0,869.0,915.0,4.5
7243,2005-01-18,2020-06-11 05:00:00,0.8,880.0,2.5,618.0,125.0,1023.0,87.0,893.0,928.0,3.1
7244,2005-01-18,2020-06-11 06:00:00,0.9,950.0,3.5,680.0,181.0,936.0,106.0,914.0,1028.0,4.2
7245,2005-01-18,2020-06-11 07:00:00,1.5,1039.0,6.9,855.0,341.0,783.0,140.0,1025.0,1210.0,3.4
7246,2005-01-18,2020-06-11 08:00:00,3.1,1284.0,16.8,1204.0,552.0,599.0,167.0,1337.0,1531.0,3.9
7247,2005-01-18,2020-06-11 09:00:00,5.1,1350.0,20.3,1305.0,839.0,509.0,175.0,1383.0,1745.0,4.3
7248,2005-01-18,2020-06-11 10:00:00,5.8,1476.0,25.0,1428.0,1049.0,477.0,235.0,1536.0,1974.0,5.6
7249,2005-01-18,2020-06-11 11:00:00,3.8,1342.0,17.2,1215.0,796.0,542.0,196.0,1332.0,1806.0,5.5
7250,2005-01-18,2020-06-11 12:00:00,4.4,1488.0,21.4,1336.0,999.0,479.0,211.0,1483.0,1985.0,5.1
7251,2005-01-18,2020-06-11 13:00:00,4.9,1557.0,25.1,1432.0,1022.0,445.0,234.0,1605.0,2068.0,5.5
7252,2005-01-18,2020-06-11 14:00:00,5.2,1610.0,28.0,1502.0,1023.0,420.0,240.0,1697.0,2087.0,5.5
7253,2005-01-18,2020-06-11 15:00:00,4.6,1583.0,26.1,1457.0,1065.0,431.0,243.0,1640.0,1994.0,5.0
7254,2005-01-18,2020-06-11 16:00:00,4.8,1620.0,24.7,1420.0,1098.0,436.0,224.0,1598.0,1971.0,5.2
7255,2005-01-18,2020-06-11 17:00:00,4.9,1605.0,24.5,1416.0,1099.0,436.0,240.0,1614.0,1941.0,5.3
7256,2005-01-18,2020-06-11 18:00:00,4.9,1604.0,27.7,1496.0,939.0,410.0,215.0,1733.0,1969.0,5.0
7257,2005-01-18,2020-06-11 19:00:00,5.5,1582.0,26.0,1455.0,875.0,423.0,216.0,1725.0,1813.0,5.1
7258,2005-01-18,2020-06-11 20:00:00,4.2,1523.0,21.7,1342.0,745.0,466.0,184.0,1588.0,1677.0,6.4
7259,2005-01-18,2020-06-11 21:00:00,1.5,1172.0,6.0,813.0,339.0,774.0,152.0,1233.0,1118.0,10.3
7260,2005-01-18,2020-06-11 22:00:00,0.1,1021.0,3.3,670.0,135.0,932.0,104.0,1187.0,828.0,11.3
7261,2005-01-18,2020-06-11 23:00:00,0.2,1125.0,4.9,758.0,167.0,820.0,104.0,1241.0,867.0,9.8
7262,2005-01-19,2020-06-11 00:00:00,0.9,1197.0,6.6,840.0,232.0,712.0,124.0,1298.0,974.0,9.5
7263,2005-01-19,2020-06-11 01:00:00,1.0,1174.0,6.7,842.0,273.0,723.0,127.0,1286.0,975.0,9.9
7264,2005-01-19,2020-06-11 02:00:00,0.4,1106.0,4.4,733.0,165.0,822.0,109.0,1208.0,902.0,9.9
7265,2005-01-19,2020-06-11 03:00:00,2.1297114,873.0,1.5,549.0,242.18929,1106.0,112.145134,1008.0,791.0,6.9
7266,2005-01-19,2020-06-11 04:00:00,2.1297114,828.0,1.1,506.0,75.0,1222.0,73.0,945.0,673.0,4.8
7267,2005-01-19,2020-06-11 05:00:00,2.1297114,830.0,0.9,492.0,53.0,1263.0,52.0,948.0,578.0,4.7
7268,2005-01-19,2020-06-11 06:00:00,2.1297114,840.0,1.2,515.0,72.0,1235.0,57.0,941.0,563.0,5.0
7269,2005-01-19,2020-06-11 07:00:00,0.1,909.0,2.5,622.0,130.0,1046.0,89.0,992.0,730.0,5.6
7270,2005-01-19,2020-06-11 08:00:00,0.7,1098.0,7.6,881.0,265.0,760.0,128.0,1203.0,974.0,7.0
7271,2005-01-19,2020-06-11 09:00:00,1.2,1036.0,7.3,868.0,314.0,732.0,152.0,1158.0,958.0,7.1
7272,2005-01-19,2020-06-11 10:00:00,0.2,912.0,3.7,692.0,194.0,923.0,128.0,1020.0,713.0,6.4
7273,2005-01-19,2020-06-11 11:00:00,2.1297114,873.0,2.5,618.0,180.0,1036.0,124.0,994.0,617.0,5.3
7274,2005-01-19,2020-06-11 12:00:00,2.1297114,889.0,2.7,634.0,181.0,1009.0,117.0,1018.0,591.0,6.3
7275,2005-01-19,2020-06-11 13:00:00,0.3,965.0,4.6,742.0,193.0,889.0,110.0,1099.0,661.0,8.6
7276,2005-01-19,2020-06-11 14:00:00,0.6,1009.0,6.7,845.0,263.0,771.0,128.0,1132.0,856.0,10.0
7277,2005-01-19,2020-06-11 15:00:00,0.2,918.0,4.3,729.0,176.0,904.0,114.0,1014.0,639.0,9.4
7278,2005-01-19,2020-06-11 16:00:00,0.2,920.0,4.3,729.0,168.0,891.0,110.0,1013.0,647.0,9.2
7279,2005-01-19,2020-06-11 17:00:00,0.7,923.0,4.1,715.0,170.0,915.0,112.0,1015.0,646.0,8.7
7280,2005-01-19,2020-06-11 18:00:00,1.8,1021.0,7.6,883.0,234.0,766.0,130.0,1139.0,846.0,8.9
7281,2005-01-19,2020-06-11 19:00:00,2.2,998.0,7.0,858.0,256.0,770.0,135.0,1109.0,857.0,8.6
7282,2005-01-19,2020-06-11 20:00:00,2.3,1061.0,9.6,962.0,257.0,721.0,141.0,1167.0,942.0,9.0
7283,2005-01-19,2020-06-11 21:00:00,2.6,1016.0,7.8,892.0,317.0,758.0,141.0,1109.0,945.0,9.2
7284,2005-01-19,2020-06-11 22:00:00,1.1,859.0,2.4,611.0,135.0,1053.0,95.0,918.0,562.0,8.8
7285,2005-01-19,2020-06-11 23:00:00,1.2,945.0,3.9,707.0,159.0,963.0,97.0,1005.0,657.0,8.8
7286,2005-01-20,2020-06-11 00:00:00,1.8,937.0,4.1,715.0,186.0,896.0,112.0,995.0,723.0,8.7
7287,2005-01-20,2020-06-11 01:00:00,1.1,876.0,2.5,618.0,102.0,1032.0,74.0,948.0,555.0,8.6
7288,2005-01-20,2020-06-11 02:00:00,0.9,831.0,1.3,530.0,75.0,1169.0,62.0,893.0,472.0,8.5
7289,2005-01-20,2020-06-11 03:00:00,0.7,828.0,1.2,514.0,242.18929,1205.0,112.145134,880.0,434.0,8.1
7290,2005-01-20,2020-06-11 04:00:00,0.6,810.0,0.7,470.0,41.0,1315.0,40.0,863.0,412.0,7.8
7291,2005-01-20,2020-06-11 05:00:00,0.6,822.0,0.9,493.0,50.0,1278.0,45.0,876.0,453.0,7.1
7292,2005-01-20,2020-06-11 06:00:00,0.9,898.0,2.9,646.0,189.0,1013.0,93.0,954.0,702.0,7.0
7293,2005-01-20,2020-06-11 07:00:00,1.0,909.0,2.7,636.0,182.0,992.0,104.0,947.0,720.0,7.5
7294,2005-01-20,2020-06-11 08:00:00,3.4,1256.0,14.4,1130.0,636.0,616.0,162.0,1316.0,1311.0,7.0
7295,2005-01-20,2020-06-11 09:00:00,4.2,1298.0,17.2,1217.0,704.0,552.0,169.0,1409.0,1444.0,7.6
7296,2005-01-20,2020-06-11 10:00:00,4.4,1326.0,17.4,1223.0,854.0,547.0,190.0,1381.0,1613.0,8.3
7297,2005-01-20,2020-06-11 11:00:00,2.9,1139.0,11.5,1031.0,652.0,649.0,170.0,1181.0,1388.0,12.4
7298,2005-01-20,2020-06-11 12:00:00,2.6,1135.0,11.9,1047.0,529.0,641.0,151.0,1175.0,1379.0,13.9
7299,2005-01-20,2020-06-11 13:00:00,2.6,1117.0,12.6,1071.0,438.0,638.0,150.0,1178.0,1289.0,14.4
7300,2005-01-20,2020-06-11 14:00:00,3.0,1094.0,14.3,1128.0,438.0,626.0,154.0,1191.0,1280.0,14.8
7301,2005-01-20,2020-06-11 15:00:00,2.3,982.0,10.3,990.0,378.0,745.0,140.0,1018.0,1059.0,15.1
7302,2005-01-20,2020-06-11 16:00:00,3.0,1107.0,14.5,1134.0,482.0,639.0,167.0,1172.0,1299.0,15.4
7303,2005-01-20,2020-06-11 17:00:00,4.5,1290.0,21.9,1349.0,709.0,534.0,204.0,1386.0,1638.0,13.7
7304,2005-01-20,2020-06-11 18:00:00,6.0,1445.0,28.5,1516.0,796.0,455.0,210.0,1594.0,1946.0,11.5
7305,2005-01-20,2020-06-11 19:00:00,4.3,1357.0,21.2,1330.0,605.0,511.0,182.0,1414.0,1798.0,10.4
7306,2005-01-20,2020-06-11 20:00:00,3.4,1248.0,16.0,1179.0,472.0,577.0,165.0,1259.0,1609.0,9.9
7307,2005-01-20,2020-06-11 21:00:00,2.8,1220.0,13.0,1085.0,411.0,618.0,150.0,1205.0,1531.0,8.7
7308,2005-01-20,2020-06-11 22:00:00,2.1,1137.0,7.0,856.0,264.0,758.0,132.0,1032.0,1338.0,8.1
7309,2005-01-20,2020-06-11 23:00:00,1.7,1102.0,6.4,829.0,217.0,773.0,120.0,1015.0,1274.0,7.3
7310,2005-01-21,2020-06-11 00:00:00,1.8,1082.0,5.8,801.0,211.0,780.0,119.0,1035.0,1200.0,8.0
7311,2005-01-21,2020-06-11 01:00:00,1.6,1053.0,5.6,795.0,179.0,786.0,110.0,1039.0,1143.0,6.8
7312,2005-01-21,2020-06-11 02:00:00,1.4,1003.0,4.5,740.0,135.0,847.0,94.0,992.0,1048.0,6.7
7313,2005-01-21,2020-06-11 03:00:00,1.3,1019.0,4.6,744.0,242.18929,836.0,112.145134,1000.0,1049.0,5.9
7314,2005-01-21,2020-06-11 04:00:00,2.1297114,1071.0,5.9,808.0,221.0,757.0,101.0,1046.0,1172.0,5.4
7315,2005-01-21,2020-06-11 05:00:00,1.3,1118.0,6.6,841.0,284.0,702.0,117.0,1056.0,1368.0,5.5
